angle_deg,dice,iou
-180.0,0.7525489084207542,0.6032692692328673
-178.0,0.7550920885501724,0.6065445336199907
-176.0,0.7579280944228393,0.6102127348824048
-174.0,0.7609136063423162,0.6140924557295477
-172.0,0.7639202759417532,0.6180186124513726
-170.0,0.7671999750940341,0.6223231339994123
-168.0,0.7707197321085142,0.6269682774868628
-166.0,0.7746508328576031,0.6321878315420453
-164.0,0.7789001058948112,0.6378676385567802
-162.0,0.7834803732094945,0.6440343056992175
-160.0,0.7885147666480639,0.6508661805694503
-158.0,0.7941149963950973,0.6585329397257202
-156.0,0.7999482212304212,0.666594754811841
-154.0,0.8061450566258421,0.6752453981950751
-152.0,0.8124294229678029,0.6841104340915112
-150.0,0.818146355153301,0.6922569124533392
-148.0,0.8228281298213134,0.6989872512808293
-146.0,0.8272763477470706,0.705431621642305
-144.0,0.8303717663951897,0.709945042824396
-142.0,0.8327004302245357,0.7133562384373273
-140.0,0.8333889572892156,0.714367451342411
-138.0,0.8329878980802401,0.7137782861976814
-136.0,0.8317305400137422,0.7119338204933696
-134.0,0.8299145730616274,0.7092769074418516
-132.0,0.8275902685269578,0.7058882627041612
-130.0,0.824068205401464,0.7007789135277199
-128.0,0.8190045629573124,0.6934866446293552
-126.0,0.8130004234756978,0.684920567416102
-124.0,0.8075330940094234,0.6771953921342659
-122.0,0.8025129715327444,0.6701642293027047
-120.0,0.7980735247092615,0.6639952951499904
-118.0,0.794106754057148,0.6585216035738384
-116.0,0.7906787416694272,0.6538202617565265
-114.0,0.7880612947174741,0.6502484748465575
-112.0,0.7860513881432302,0.6475161967036988
-110.0,0.785030275247419,0.6461315531193866
-108.0,0.7850065985148418,0.6460994747422346
-106.0,0.7861837938266218,0.6476959113151974
-104.0,0.7882640201194664,0.6505245641028025
-102.0,0.7906422468073597,0.6537703543224545
-100.0,0.7929356265023911,0.656912459610392
-98.0,0.7954786334423272,0.6604105626749291
-96.0,0.7982734608032749,0.6642721407624633
-94.0,0.8012834610591373,0.6684511600775267
-92.0,0.8042881230720647,0.6726437518865077
-90.0,0.8075171645683834,0.677172987799111
-88.0,0.8111621980475456,0.682315280280755
-86.0,0.8145029239766082,0.6870560378847672
-84.0,0.8163218157639687,0.6896484421488587
-82.0,0.8170527003582453,0.6906923923032603
-80.0,0.817479865894613,0.6913031265324389
-78.0,0.8168999026542199,0.690474038914281
-76.0,0.8153589165293393,0.6882750631445012
-74.0,0.8134640464091379,0.6855789274208831
-72.0,0.8113958577371773,0.682645995320587
-70.0,0.8091795509611632,0.6795143227631734
-68.0,0.8063803818689412,0.6755756772258422
-66.0,0.8035202459011795,0.6715702820282028
-64.0,0.8012564681465693,0.6684135904430791
-62.0,0.7994940301730787,0.6659642269736842
-60.0,0.7979122611188082,0.6637720653081793
-58.0,0.7968113633048727,0.6622497412322009
-56.0,0.7961370440306276,0.6613186659519426
-54.0,0.7959840687547189,0.6611075884448258
-52.0,0.795814076249628,0.6608730932272552
-50.0,0.795882138142187,0.6609669728794106
-48.0,0.7961597140858249,0.6613499509872567
-46.0,0.7968105318778176,0.6622485925856713
-44.0,0.7972671296426462,0.6628796379413525
-42.0,0.7972935730797136,0.6629161990273101
-40.0,0.7964815356572226,0.6617941969774171
-38.0,0.7950320345979285,0.6597951625482787
-36.0,0.7935025266387962,0.6576909974193006
-34.0,0.7916165471780497,0.6551037630723754
-32.0,0.7902106773645172,0.6531804030499059
-30.0,0.7893836776159837,0.6520510776374495
-28.0,0.788587892997373,0.650965834367101
-26.0,0.788286212638203,0.6505547934339334
-24.0,0.7879705204192777,0.6501248803716067
-22.0,0.7873618534287526,0.6492966229497481
-20.0,0.7865995264690222,0.6482604413199453
-18.0,0.7858043350775255,0.6471809756689408
-16.0,0.7846485138696059,0.6456144768192775
-14.0,0.7834249979456926,0.6439594736229184
